trace_id,activities,employed,age,income
295,activity_04,no,0-19yo,low
295,activity_01,no,0-19yo,low
296,activity_05,yes,20-39yo,low
296,activity_02,yes,20-39yo,low
296,activity_04,yes,20-39yo,low
296,activity_01,yes,20-39yo,low
297,activity_01,yes,0-19yo,low
297,activity_02,yes,0-19yo,low
297,activity_03,yes,0-19yo,low
297,activity_07,yes,0-19yo,low
298,activity_05,no,60-79yo,high
298,activity_02,no,60-79yo,high
298,activity_04,no,60-79yo,high
298,activity_01,no,60-79yo,high
299,activity_03,yes,40-59yo,low
299,activity_01,yes,40-59yo,low
299,activity_03,yes,40-59yo,low
299,activity_05,yes,40-59yo,low
300,activity_03,no,80yo+,middle
300,activity_01,no,80yo+,middle
300,activity_03,no,80yo+,middle
300,activity_05,no,80yo+,middle
301,activity_05,no,0-19yo,high
301,activity_02,no,0-19yo,high
301,activity_04,no,0-19yo,high
301,activity_01,no,0-19yo,high
302,activity_03,no,0-19yo,high
302,activity_01,no,0-19yo,high
302,activity_03,no,0-19yo,high
302,activity_05,no,0-19yo,high
303,activity_03,yes,80yo+,middle
303,activity_01,yes,80yo+,middle
303,activity_03,yes,80yo+,middle
303,activity_05,yes,80yo+,middle
304,activity_05,yes,40-59yo,high
304,activity_02,yes,40-59yo,high
304,activity_04,yes,40-59yo,high
304,activity_01,yes,40-59yo,high
305,activity_03,no,80yo+,high
305,activity_01,no,80yo+,high
305,activity_03,no,80yo+,high
305,activity_05,no,80yo+,high
306,activity_05,no,60-79yo,high
306,activity_02,no,60-79yo,high
306,activity_04,no,60-79yo,high
306,activity_01,no,60-79yo,high
307,activity_03,no,80yo+,middle
307,activity_01,no,80yo+,middle
307,activity_03,no,80yo+,middle
307,activity_05,no,80yo+,middle
308,activity_03,yes,40-59yo,high
308,activity_01,yes,40-59yo,high
308,activity_03,yes,40-59yo,high
308,activity_05,yes,40-59yo,high
309,activity_03,yes,40-59yo,high
309,activity_01,yes,40-59yo,high
309,activity_03,yes,40-59yo,high
309,activity_05,yes,40-59yo,high
310,activity_03,no,80yo+,low
310,activity_01,no,80yo+,low
310,activity_03,no,80yo+,low
310,activity_05,no,80yo+,low
311,activity_03,no,80yo+,middle
311,activity_01,no,80yo+,middle
311,activity_03,no,80yo+,middle
311,activity_05,no,80yo+,middle
312,activity_01,yes,60-79yo,high
312,activity_02,yes,60-79yo,high
312,activity_03,yes,60-79yo,high
312,activity_07,yes,60-79yo,high
313,activity_04,no,0-19yo,high
313,activity_01,no,0-19yo,high
313,activity_02,no,0-19yo,high
313,activity_03,no,0-19yo,high
313,activity_04,no,0-19yo,high
314,activity_01,no,60-79yo,low
314,activity_02,no,60-79yo,low
314,activity_03,no,60-79yo,low
314,activity_07,no,60-79yo,low
315,activity_05,no,60-79yo,high
315,activity_02,no,60-79yo,high
315,activity_04,no,60-79yo,high
315,activity_01,no,60-79yo,high
316,activity_03,yes,40-59yo,high
316,activity_01,yes,40-59yo,high
316,activity_03,yes,40-59yo,high
316,activity_05,yes,40-59yo,high
317,activity_03,no,40-59yo,high
317,activity_01,no,40-59yo,high
317,activity_03,no,40-59yo,high
317,activity_05,no,40-59yo,high
318,activity_03,yes,60-79yo,low
318,activity_01,yes,60-79yo,low
318,activity_03,yes,60-79yo,low
318,activity_05,yes,60-79yo,low
319,activity_05,no,20-39yo,low
319,activity_02,no,20-39yo,low
319,activity_04,no,20-39yo,low
319,activity_01,no,20-39yo,low
320,activity_03,yes,80yo+,middle
320,activity_01,yes,80yo+,middle
320,activity_03,yes,80yo+,middle
320,activity_05,yes,80yo+,middle
321,activity_03,no,80yo+,middle
321,activity_01,no,80yo+,middle
321,activity_03,no,80yo+,middle
321,activity_05,no,80yo+,middle
322,activity_03,no,0-19yo,high
322,activity_01,no,0-19yo,high
322,activity_03,no,0-19yo,high
322,activity_05,no,0-19yo,high
323,activity_05,no,60-79yo,high
323,activity_02,no,60-79yo,high
323,activity_04,no,60-79yo,high
323,activity_01,no,60-79yo,high
324,activity_04,no,20-39yo,high
324,activity_01,no,20-39yo,high
324,activity_02,no,20-39yo,high
324,activity_03,no,20-39yo,high
324,activity_04,no,20-39yo,high
325,activity_05,yes,20-39yo,high
325,activity_02,yes,20-39yo,high
325,activity_04,yes,20-39yo,high
325,activity_01,yes,20-39yo,high
326,activity_03,no,80yo+,middle
326,activity_01,no,80yo+,middle
326,activity_03,no,80yo+,middle
326,activity_05,no,80yo+,middle
327,activity_03,yes,0-19yo,middle
327,activity_01,yes,0-19yo,middle
327,activity_03,yes,0-19yo,middle
327,activity_05,yes,0-19yo,middle
328,activity_03,yes,0-19yo,low
328,activity_01,yes,0-19yo,low
328,activity_03,yes,0-19yo,low
328,activity_05,yes,0-19yo,low
329,activity_04,no,20-39yo,low
329,activity_01,no,20-39yo,low
329,activity_02,no,20-39yo,low
329,activity_03,no,20-39yo,low
329,activity_04,no,20-39yo,low
330,activity_04,yes,0-19yo,high
330,activity_01,yes,0-19yo,high
330,activity_02,yes,0-19yo,high
330,activity_03,yes,0-19yo,high
330,activity_04,yes,0-19yo,high
331,activity_03,no,60-79yo,high
331,activity_01,no,60-79yo,high
331,activity_03,no,60-79yo,high
331,activity_05,no,60-79yo,high
332,activity_03,no,80yo+,middle
332,activity_01,no,80yo+,middle
332,activity_03,no,80yo+,middle
332,activity_05,no,80yo+,middle
333,activity_03,no,80yo+,middle
333,activity_01,no,80yo+,middle
333,activity_03,no,80yo+,middle
333,activity_05,no,80yo+,middle
334,activity_05,yes,20-39yo,middle
334,activity_02,yes,20-39yo,middle
334,activity_04,yes,20-39yo,middle
334,activity_01,yes,20-39yo,middle
335,activity_05,no,0-19yo,middle
335,activity_02,no,0-19yo,middle
335,activity_04,no,0-19yo,middle
335,activity_01,no,0-19yo,middle
336,activity_03,yes,20-39yo,low
336,activity_01,yes,20-39yo,low
336,activity_03,yes,20-39yo,low
336,activity_05,yes,20-39yo,low
337,activity_01,yes,0-19yo,low
337,activity_02,yes,0-19yo,low
337,activity_03,yes,0-19yo,low
337,activity_07,yes,0-19yo,low
338,activity_05,no,20-39yo,high
338,activity_02,no,20-39yo,high
338,activity_04,no,20-39yo,high
338,activity_01,no,20-39yo,high
339,activity_03,no,80yo+,middle
339,activity_01,no,80yo+,middle
339,activity_03,no,80yo+,middle
339,activity_05,no,80yo+,middle
340,activity_05,yes,80yo+,middle
340,activity_02,yes,80yo+,middle
340,activity_04,yes,80yo+,middle
340,activity_01,yes,80yo+,middle
341,activity_03,no,80yo+,middle
341,activity_01,no,80yo+,middle
341,activity_03,no,80yo+,middle
341,activity_05,no,80yo+,middle
342,activity_03,no,60-79yo,low
342,activity_01,no,60-79yo,low
342,activity_03,no,60-79yo,low
342,activity_05,no,60-79yo,low
343,activity_05,no,0-19yo,high
343,activity_02,no,0-19yo,high
343,activity_04,no,0-19yo,high
343,activity_01,no,0-19yo,high
344,activity_03,no,80yo+,low
344,activity_01,no,80yo+,low
344,activity_03,no,80yo+,low
344,activity_05,no,80yo+,low
345,activity_05,yes,20-39yo,low
345,activity_02,yes,20-39yo,low
345,activity_04,yes,20-39yo,low
345,activity_01,yes,20-39yo,low
346,activity_05,yes,0-19yo,low
346,activity_02,yes,0-19yo,low
346,activity_04,yes,0-19yo,low
346,activity_01,yes,0-19yo,low
347,activity_05,no,60-79yo,high
347,activity_02,no,60-79yo,high
347,activity_04,no,60-79yo,high
347,activity_01,no,60-79yo,high
348,activity_04,yes,40-59yo,middle
348,activity_01,yes,40-59yo,middle
348,activity_02,yes,40-59yo,middle
348,activity_03,yes,40-59yo,middle
348,activity_04,yes,40-59yo,middle
349,activity_03,no,0-19yo,high
349,activity_01,no,0-19yo,high
349,activity_03,no,0-19yo,high
349,activity_05,no,0-19yo,high
350,activity_03,yes,80yo+,low
350,activity_01,yes,80yo+,low
350,activity_03,yes,80yo+,low
350,activity_05,yes,80yo+,low
351,activity_05,yes,80yo+,high
351,activity_02,yes,80yo+,high
351,activity_04,yes,80yo+,high
351,activity_01,yes,80yo+,high
352,activity_03,yes,60-79yo,low
352,activity_01,yes,60-79yo,low
352,activity_03,yes,60-79yo,low
352,activity_05,yes,60-79yo,low
353,activity_03,yes,20-39yo,low
353,activity_01,yes,20-39yo,low
353,activity_03,yes,20-39yo,low
353,activity_05,yes,20-39yo,low
354,activity_04,yes,20-39yo,middle
354,activity_01,yes,20-39yo,middle
354,activity_02,yes,20-39yo,middle
354,activity_03,yes,20-39yo,middle
354,activity_04,yes,20-39yo,middle
355,activity_05,no,60-79yo,high
355,activity_02,no,60-79yo,high
355,activity_04,no,60-79yo,high
355,activity_01,no,60-79yo,high
356,activity_01,yes,20-39yo,middle
356,activity_02,yes,20-39yo,middle
356,activity_03,yes,20-39yo,middle
356,activity_07,yes,20-39yo,middle
357,activity_05,no,20-39yo,low
357,activity_02,no,20-39yo,low
357,activity_04,no,20-39yo,low
357,activity_01,no,20-39yo,low
358,activity_04,no,60-79yo,high
358,activity_01,no,60-79yo,high
358,activity_02,no,60-79yo,high
358,activity_03,no,60-79yo,high
358,activity_04,no,60-79yo,high
359,activity_05,no,60-79yo,high
359,activity_02,no,60-79yo,high
359,activity_04,no,60-79yo,high
359,activity_01,no,60-79yo,high
360,activity_03,no,80yo+,middle
360,activity_01,no,80yo+,middle
360,activity_03,no,80yo+,middle
360,activity_05,no,80yo+,middle
361,activity_03,yes,40-59yo,high
361,activity_01,yes,40-59yo,high
361,activity_03,yes,40-59yo,high
361,activity_05,yes,40-59yo,high
362,activity_03,yes,40-59yo,low
362,activity_01,yes,40-59yo,low
362,activity_03,yes,40-59yo,low
362,activity_05,yes,40-59yo,low
363,activity_01,yes,40-59yo,middle
363,activity_02,yes,40-59yo,middle
363,activity_03,yes,40-59yo,middle
363,activity_07,yes,40-59yo,middle
364,activity_05,no,60-79yo,high
364,activity_02,no,60-79yo,high
364,activity_04,no,60-79yo,high
364,activity_01,no,60-79yo,high
365,activity_03,yes,0-19yo,middle
365,activity_01,yes,0-19yo,middle
365,activity_03,yes,0-19yo,middle
365,activity_05,yes,0-19yo,middle
366,activity_03,yes,40-59yo,high
366,activity_01,yes,40-59yo,high
366,activity_03,yes,40-59yo,high
366,activity_05,yes,40-59yo,high
367,activity_04,no,80yo+,low
367,activity_01,no,80yo+,low
367,activity_02,no,80yo+,low
367,activity_03,no,80yo+,low
367,activity_04,no,80yo+,low
368,activity_03,no,80yo+,middle
368,activity_01,no,80yo+,middle
368,activity_03,no,80yo+,middle
368,activity_05,no,80yo+,middle
369,activity_05,no,80yo+,middle
369,activity_02,no,80yo+,middle
369,activity_04,no,80yo+,middle
369,activity_01,no,80yo+,middle
370,activity_04,yes,40-59yo,high
370,activity_01,yes,40-59yo,high
370,activity_02,yes,40-59yo,high
370,activity_03,yes,40-59yo,high
370,activity_04,yes,40-59yo,high
371,activity_05,no,60-79yo,high
371,activity_02,no,60-79yo,high
371,activity_04,no,60-79yo,high
371,activity_01,no,60-79yo,high
372,activity_04,yes,40-59yo,middle
372,activity_01,yes,40-59yo,middle
372,activity_02,yes,40-59yo,middle
372,activity_03,yes,40-59yo,middle
372,activity_04,yes,40-59yo,middle
373,activity_04,yes,40-59yo,middle
373,activity_01,yes,40-59yo,middle
373,activity_02,yes,40-59yo,middle
373,activity_03,yes,40-59yo,middle
373,activity_04,yes,40-59yo,middle
374,activity_03,no,80yo+,middle
374,activity_01,no,80yo+,middle
374,activity_03,no,80yo+,middle
374,activity_05,no,80yo+,middle
375,activity_05,no,60-79yo,middle
375,activity_02,no,60-79yo,middle
375,activity_04,no,60-79yo,middle
375,activity_01,no,60-79yo,middle
376,activity_05,no,60-79yo,high
376,activity_02,no,60-79yo,high
376,activity_04,no,60-79yo,high
376,activity_01,no,60-79yo,high
377,activity_01,yes,20-39yo,middle
377,activity_02,yes,20-39yo,middle
377,activity_03,yes,20-39yo,middle
377,activity_07,yes,20-39yo,middle
378,activity_05,yes,20-39yo,middle
378,activity_02,yes,20-39yo,middle
378,activity_04,yes,20-39yo,middle
378,activity_01,yes,20-39yo,middle
379,activity_03,no,80yo+,middle
379,activity_01,no,80yo+,middle
379,activity_03,no,80yo+,middle
379,activity_05,no,80yo+,middle
380,activity_03,no,60-79yo,low
380,activity_01,no,60-79yo,low
380,activity_03,no,60-79yo,low
380,activity_05,no,60-79yo,low
381,activity_01,yes,20-39yo,middle
381,activity_02,yes,20-39yo,middle
381,activity_03,yes,20-39yo,middle
381,activity_07,yes,20-39yo,middle
382,activity_03,no,80yo+,high
382,activity_01,no,80yo+,high
382,activity_03,no,80yo+,high
382,activity_05,no,80yo+,high
383,activity_04,yes,0-19yo,middle
383,activity_01,yes,0-19yo,middle
383,activity_02,yes,0-19yo,middle
383,activity_03,yes,0-19yo,middle
383,activity_04,yes,0-19yo,middle
384,activity_04,yes,40-59yo,middle
384,activity_01,yes,40-59yo,middle
384,activity_02,yes,40-59yo,middle
384,activity_03,yes,40-59yo,middle
384,activity_04,yes,40-59yo,middle
385,activity_05,no,40-59yo,low
385,activity_02,no,40-59yo,low
385,activity_04,no,40-59yo,low
385,activity_01,no,40-59yo,low
386,activity_03,no,80yo+,middle
386,activity_01,no,80yo+,middle
386,activity_03,no,80yo+,middle
386,activity_05,no,80yo+,middle
387,activity_05,yes,20-39yo,low
387,activity_02,yes,20-39yo,low
387,activity_04,yes,20-39yo,low
387,activity_01,yes,20-39yo,low
388,activity_01,yes,60-79yo,middle
388,activity_02,yes,60-79yo,middle
388,activity_03,yes,60-79yo,middle
388,activity_07,yes,60-79yo,middle
389,activity_03,no,80yo+,middle
389,activity_01,no,80yo+,middle
389,activity_03,no,80yo+,middle
389,activity_05,no,80yo+,middle
390,activity_01,yes,0-19yo,middle
390,activity_02,yes,0-19yo,middle
390,activity_03,yes,0-19yo,middle
390,activity_07,yes,0-19yo,middle
391,activity_03,no,20-39yo,high
391,activity_01,no,20-39yo,high
391,activity_03,no,20-39yo,high
391,activity_05,no,20-39yo,high
392,activity_05,yes,0-19yo,middle
392,activity_02,yes,0-19yo,middle
392,activity_04,yes,0-19yo,middle
392,activity_01,yes,0-19yo,middle
393,activity_03,no,60-79yo,high
393,activity_01,no,60-79yo,high
393,activity_03,no,60-79yo,high
393,activity_05,no,60-79yo,high
394,activity_03,no,0-19yo,high
394,activity_01,no,0-19yo,high
394,activity_03,no,0-19yo,high
394,activity_05,no,0-19yo,high
395,activity_03,no,40-59yo,high
395,activity_01,no,40-59yo,high
395,activity_03,no,40-59yo,high
395,activity_05,no,40-59yo,high
396,activity_03,no,80yo+,middle
396,activity_01,no,80yo+,middle
396,activity_03,no,80yo+,middle
396,activity_05,no,80yo+,middle
397,activity_05,no,60-79yo,high
397,activity_02,no,60-79yo,high
397,activity_04,no,60-79yo,high
397,activity_01,no,60-79yo,high
398,activity_05,no,20-39yo,low
398,activity_02,no,20-39yo,low
398,activity_04,no,20-39yo,low
398,activity_01,no,20-39yo,low
399,activity_05,no,20-39yo,high
399,activity_02,no,20-39yo,high
399,activity_04,no,20-39yo,high
399,activity_01,no,20-39yo,high
400,activity_05,no,60-79yo,high
400,activity_02,no,60-79yo,high
400,activity_04,no,60-79yo,high
400,activity_01,no,60-79yo,high
401,activity_05,no,0-19yo,middle
401,activity_02,no,0-19yo,middle
401,activity_04,no,0-19yo,middle
401,activity_01,no,0-19yo,middle
402,activity_03,yes,0-19yo,high
402,activity_01,yes,0-19yo,high
402,activity_03,yes,0-19yo,high
402,activity_05,yes,0-19yo,high
403,activity_05,yes,80yo+,high
403,activity_02,yes,80yo+,high
403,activity_04,yes,80yo+,high
403,activity_01,yes,80yo+,high
404,activity_03,no,60-79yo,high
404,activity_01,no,60-79yo,high
404,activity_03,no,60-79yo,high
404,activity_05,no,60-79yo,high
405,activity_03,no,40-59yo,middle
405,activity_01,no,40-59yo,middle
405,activity_03,no,40-59yo,middle
405,activity_05,no,40-59yo,middle
406,activity_03,no,80yo+,middle
406,activity_01,no,80yo+,middle
406,activity_03,no,80yo+,middle
406,activity_05,no,80yo+,middle
407,activity_03,yes,0-19yo,low
407,activity_01,yes,0-19yo,low
407,activity_03,yes,0-19yo,low
407,activity_05,yes,0-19yo,low
408,activity_05,yes,80yo+,low
408,activity_02,yes,80yo+,low
408,activity_04,yes,80yo+,low
408,activity_01,yes,80yo+,low
409,activity_03,no,60-79yo,high
409,activity_01,no,60-79yo,high
409,activity_03,no,60-79yo,high
409,activity_05,no,60-79yo,high
410,activity_03,no,80yo+,middle
410,activity_01,no,80yo+,middle
410,activity_03,no,80yo+,middle
410,activity_05,no,80yo+,middle
411,activity_03,yes,0-19yo,high
411,activity_01,yes,0-19yo,high
411,activity_03,yes,0-19yo,high
411,activity_05,yes,0-19yo,high
412,activity_01,no,80yo+,low
412,activity_02,no,80yo+,low
412,activity_03,no,80yo+,low
412,activity_07,no,80yo+,low
413,activity_03,yes,0-19yo,high
413,activity_01,yes,0-19yo,high
413,activity_03,yes,0-19yo,high
413,activity_05,yes,0-19yo,high
414,activity_05,yes,80yo+,middle
414,activity_02,yes,80yo+,middle
414,activity_04,yes,80yo+,middle
414,activity_01,yes,80yo+,middle
415,activity_04,no,0-19yo,high
415,activity_01,no,0-19yo,high
415,activity_02,no,0-19yo,high
415,activity_03,no,0-19yo,high
415,activity_04,no,0-19yo,high
416,activity_05,yes,40-59yo,low
416,activity_02,yes,40-59yo,low
416,activity_04,yes,40-59yo,low
416,activity_01,yes,40-59yo,low
417,activity_03,no,80yo+,high
417,activity_01,no,80yo+,high
417,activity_03,no,80yo+,high
417,activity_05,no,80yo+,high
418,activity_03,no,80yo+,middle
418,activity_01,no,80yo+,middle
418,activity_03,no,80yo+,middle
418,activity_05,no,80yo+,middle
419,activity_01,no,20-39yo,low
419,activity_02,no,20-39yo,low
419,activity_03,no,20-39yo,low
419,activity_07,no,20-39yo,low
420,activity_03,no,60-79yo,high
420,activity_01,no,60-79yo,high
420,activity_03,no,60-79yo,high
420,activity_05,no,60-79yo,high
421,activity_03,yes,0-19yo,middle
421,activity_01,yes,0-19yo,middle
421,activity_03,yes,0-19yo,middle
421,activity_05,yes,0-19yo,middle
422,activity_05,no,60-79yo,high
422,activity_02,no,60-79yo,high
422,activity_04,no,60-79yo,high
422,activity_01,no,60-79yo,high
423,activity_03,no,20-39yo,middle
423,activity_01,no,20-39yo,middle
423,activity_03,no,20-39yo,middle
423,activity_05,no,20-39yo,middle
424,activity_05,no,40-59yo,middle
424,activity_02,no,40-59yo,middle
424,activity_04,no,40-59yo,middle
424,activity_01,no,40-59yo,middle
425,activity_05,yes,20-39yo,high
425,activity_02,yes,20-39yo,high
425,activity_04,yes,20-39yo,high
425,activity_01,yes,20-39yo,high
426,activity_03,no,0-19yo,high
426,activity_01,no,0-19yo,high
426,activity_03,no,0-19yo,high
426,activity_05,no,0-19yo,high
427,activity_03,yes,80yo+,middle
427,activity_01,yes,80yo+,middle
427,activity_03,yes,80yo+,middle
427,activity_05,yes,80yo+,middle
428,activity_03,yes,60-79yo,low
428,activity_01,yes,60-79yo,low
428,activity_03,yes,60-79yo,low
428,activity_05,yes,60-79yo,low
429,activity_03,yes,60-79yo,high
429,activity_01,yes,60-79yo,high
429,activity_03,yes,60-79yo,high
429,activity_05,yes,60-79yo,high
430,activity_03,yes,0-19yo,high
430,activity_01,yes,0-19yo,high
430,activity_03,yes,0-19yo,high
430,activity_05,yes,0-19yo,high
431,activity_04,yes,0-19yo,low
431,activity_01,yes,0-19yo,low
431,activity_02,yes,0-19yo,low
431,activity_03,yes,0-19yo,low
431,activity_04,yes,0-19yo,low
432,activity_03,no,60-79yo,high
432,activity_01,no,60-79yo,high
432,activity_03,no,60-79yo,high
432,activity_05,no,60-79yo,high
433,activity_04,yes,40-59yo,middle
433,activity_01,yes,40-59yo,middle
433,activity_02,yes,40-59yo,middle
433,activity_03,yes,40-59yo,middle
433,activity_04,yes,40-59yo,middle
434,activity_03,no,40-59yo,middle
434,activity_01,no,40-59yo,middle
434,activity_03,no,40-59yo,middle
434,activity_05,no,40-59yo,middle
435,activity_03,no,0-19yo,middle
435,activity_01,no,0-19yo,middle
435,activity_03,no,0-19yo,middle
435,activity_05,no,0-19yo,middle
436,activity_03,no,80yo+,high
436,activity_01,no,80yo+,high
436,activity_03,no,80yo+,high
436,activity_05,no,80yo+,high
437,activity_04,yes,80yo+,middle
437,activity_01,yes,80yo+,middle
437,activity_02,yes,80yo+,middle
437,activity_03,yes,80yo+,middle
437,activity_04,yes,80yo+,middle
438,activity_03,no,80yo+,middle
438,activity_01,no,80yo+,middle
438,activity_03,no,80yo+,middle
438,activity_05,no,80yo+,middle
439,activity_03,yes,0-19yo,low
439,activity_01,yes,0-19yo,low
439,activity_03,yes,0-19yo,low
439,activity_05,yes,0-19yo,low
440,activity_03,no,0-19yo,middle
440,activity_01,no,0-19yo,middle
440,activity_03,no,0-19yo,middle
440,activity_05,no,0-19yo,middle
441,activity_05,yes,20-39yo,high
441,activity_02,yes,20-39yo,high
441,activity_04,yes,20-39yo,high
441,activity_01,yes,20-39yo,high
442,activity_05,yes,40-59yo,middle
442,activity_02,yes,40-59yo,middle
442,activity_04,yes,40-59yo,middle
442,activity_01,yes,40-59yo,middle
443,activity_05,no,0-19yo,middle
443,activity_02,no,0-19yo,middle
443,activity_04,no,0-19yo,middle
443,activity_01,no,0-19yo,middle
444,activity_03,no,60-79yo,low
444,activity_01,no,60-79yo,low
444,activity_03,no,60-79yo,low
444,activity_05,no,60-79yo,low
445,activity_01,yes,0-19yo,low
445,activity_02,yes,0-19yo,low
445,activity_03,yes,0-19yo,low
445,activity_07,yes,0-19yo,low
446,activity_03,no,0-19yo,middle
446,activity_01,no,0-19yo,middle
446,activity_03,no,0-19yo,middle
446,activity_05,no,0-19yo,middle
447,activity_03,no,40-59yo,low
447,activity_01,no,40-59yo,low
447,activity_03,no,40-59yo,low
447,activity_05,no,40-59yo,low
448,activity_03,no,80yo+,middle
448,activity_01,no,80yo+,middle
448,activity_03,no,80yo+,middle
448,activity_05,no,80yo+,middle
449,activity_03,yes,40-59yo,low
449,activity_01,yes,40-59yo,low
449,activity_03,yes,40-59yo,low
449,activity_05,yes,40-59yo,low
450,activity_05,no,40-59yo,middle
450,activity_02,no,40-59yo,middle
450,activity_04,no,40-59yo,middle
450,activity_01,no,40-59yo,middle
451,activity_05,yes,0-19yo,high
451,activity_02,yes,0-19yo,high
451,activity_04,yes,0-19yo,high
451,activity_01,yes,0-19yo,high
452,activity_05,yes,80yo+,middle
452,activity_02,yes,80yo+,middle
452,activity_04,yes,80yo+,middle
452,activity_01,yes,80yo+,middle
453,activity_03,no,80yo+,middle
453,activity_01,no,80yo+,middle
453,activity_03,no,80yo+,middle
453,activity_05,no,80yo+,middle
454,activity_03,yes,40-59yo,low
454,activity_01,yes,40-59yo,low
454,activity_03,yes,40-59yo,low
454,activity_05,yes,40-59yo,low
455,activity_03,yes,60-79yo,low
455,activity_01,yes,60-79yo,low
455,activity_03,yes,60-79yo,low
455,activity_05,yes,60-79yo,low
456,activity_03,yes,60-79yo,low
456,activity_01,yes,60-79yo,low
456,activity_03,yes,60-79yo,low
456,activity_05,yes,60-79yo,low
457,activity_04,yes,40-59yo,low
457,activity_01,yes,40-59yo,low
457,activity_02,yes,40-59yo,low
457,activity_03,yes,40-59yo,low
457,activity_04,yes,40-59yo,low
458,activity_05,no,0-19yo,low
458,activity_02,no,0-19yo,low
458,activity_04,no,0-19yo,low
458,activity_01,no,0-19yo,low
459,activity_03,no,40-59yo,high
459,activity_01,no,40-59yo,high
459,activity_03,no,40-59yo,high
459,activity_05,no,40-59yo,high
460,activity_05,yes,40-59yo,low
460,activity_02,yes,40-59yo,low
460,activity_04,yes,40-59yo,low
460,activity_01,yes,40-59yo,low
461,activity_05,no,60-79yo,high
461,activity_02,no,60-79yo,high
461,activity_04,no,60-79yo,high
461,activity_01,no,60-79yo,high
462,activity_03,no,20-39yo,middle
462,activity_01,no,20-39yo,middle
462,activity_03,no,20-39yo,middle
462,activity_05,no,20-39yo,middle
463,activity_01,no,0-19yo,middle
463,activity_02,no,0-19yo,middle
463,activity_03,no,0-19yo,middle
463,activity_07,no,0-19yo,middle
464,activity_05,no,40-59yo,middle
464,activity_02,no,40-59yo,middle
464,activity_04,no,40-59yo,middle
464,activity_01,no,40-59yo,middle
465,activity_03,yes,20-39yo,high
465,activity_01,yes,20-39yo,high
465,activity_03,yes,20-39yo,high
465,activity_05,yes,20-39yo,high
466,activity_03,no,20-39yo,middle
466,activity_01,no,20-39yo,middle
466,activity_03,no,20-39yo,middle
466,activity_05,no,20-39yo,middle
467,activity_05,no,0-19yo,middle
467,activity_02,no,0-19yo,middle
467,activity_04,no,0-19yo,middle
467,activity_01,no,0-19yo,middle
468,activity_05,no,20-39yo,low
468,activity_02,no,20-39yo,low
468,activity_04,no,20-39yo,low
468,activity_01,no,20-39yo,low
469,activity_04,yes,20-39yo,high
469,activity_01,yes,20-39yo,high
469,activity_02,yes,20-39yo,high
469,activity_03,yes,20-39yo,high
469,activity_04,yes,20-39yo,high
470,activity_03,yes,0-19yo,middle
470,activity_01,yes,0-19yo,middle
470,activity_03,yes,0-19yo,middle
470,activity_05,yes,0-19yo,middle
471,activity_03,yes,80yo+,middle
471,activity_01,yes,80yo+,middle
471,activity_03,yes,80yo+,middle
471,activity_05,yes,80yo+,middle
472,activity_03,no,0-19yo,high
472,activity_01,no,0-19yo,high
472,activity_03,no,0-19yo,high
472,activity_05,no,0-19yo,high
473,activity_03,no,20-39yo,low
473,activity_01,no,20-39yo,low
473,activity_03,no,20-39yo,low
473,activity_05,no,20-39yo,low
474,activity_01,yes,0-19yo,low
474,activity_02,yes,0-19yo,low
474,activity_03,yes,0-19yo,low
474,activity_07,yes,0-19yo,low
475,activity_04,yes,40-59yo,low
475,activity_01,yes,40-59yo,low
475,activity_02,yes,40-59yo,low
475,activity_03,yes,40-59yo,low
475,activity_04,yes,40-59yo,low
476,activity_03,no,40-59yo,middle
476,activity_01,no,40-59yo,middle
476,activity_03,no,40-59yo,middle
476,activity_05,no,40-59yo,middle
477,activity_03,no,20-39yo,low
477,activity_01,no,20-39yo,low
477,activity_03,no,20-39yo,low
477,activity_05,no,20-39yo,low
478,activity_03,no,20-39yo,middle
478,activity_01,no,20-39yo,middle
478,activity_03,no,20-39yo,middle
478,activity_05,no,20-39yo,middle
479,activity_01,no,20-39yo,low
479,activity_02,no,20-39yo,low
479,activity_03,no,20-39yo,low
479,activity_07,no,20-39yo,low
480,activity_03,no,40-59yo,middle
480,activity_01,no,40-59yo,middle
480,activity_03,no,40-59yo,middle
480,activity_05,no,40-59yo,middle
481,activity_04,no,60-79yo,high
481,activity_01,no,60-79yo,high
481,activity_02,no,60-79yo,high
481,activity_03,no,60-79yo,high
481,activity_04,no,60-79yo,high
482,activity_03,no,40-59yo,low
482,activity_01,no,40-59yo,low
482,activity_03,no,40-59yo,low
482,activity_05,no,40-59yo,low
483,activity_05,yes,0-19yo,high
483,activity_02,yes,0-19yo,high
483,activity_04,yes,0-19yo,high
483,activity_01,yes,0-19yo,high
484,activity_03,no,0-19yo,high
484,activity_01,no,0-19yo,high
484,activity_03,no,0-19yo,high
484,activity_05,no,0-19yo,high
485,activity_03,no,0-19yo,low
485,activity_01,no,0-19yo,low
485,activity_03,no,0-19yo,low
485,activity_05,no,0-19yo,low
486,activity_03,yes,0-19yo,high
486,activity_01,yes,0-19yo,high
486,activity_03,yes,0-19yo,high
486,activity_05,yes,0-19yo,high
487,activity_03,no,80yo+,low
487,activity_01,no,80yo+,low
487,activity_03,no,80yo+,low
487,activity_05,no,80yo+,low
488,activity_03,yes,60-79yo,low
488,activity_01,yes,60-79yo,low
488,activity_03,yes,60-79yo,low
488,activity_05,yes,60-79yo,low
